,N,adj,terms,p,mixer,hamiltonian,nit,runtime,success,x_descent,sigma_p,approx
0,18,"[[0. 1. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 1.]
 [1. 0. 0. 1. 1. 0. 0. 0. 1. 1. 0. 1. 0. 1. 1. 1. 0. 0.]
 [1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.]
 [0. 1. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 0. 1. 0.]
 [0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 1. 0. 1. 1. 0. 1. 0. 1.]
 [0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 1. 0. 1.]
 [1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1.]
 [0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0.]
 [1. 1. 0. 1. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0.]
 [1. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0.]
 [0. 0. 1. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
 [0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 1. 0. 1.]
 [0. 0. 1. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0.]
 [1. 1. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 1. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]]","[(-1, (0,)), (-1, (1,)), (-1, (2,)), (-1, (3,)), (-1, (4,)), (-1, (5,)), (-1, (6,)), (-1, (7,)), (-1, (8,)), (-1, (9,)), (-1, (10,)), (-1, (11,)), (-1, (12,)), (-1, (13,)), (-1, (14,)), (-1, (15,)), (-1, (16,)), (-1, (17,)), (-18, ()), (1, (0, 1)), (1, (0, 2)), (1, (0, 6)), (1, (0, 8)), (1, (0, 9)), (1, (0, 13)), (1, (0, 15)), (1, (0, 17)), (1, (1, 3)), (1, (1, 4)), (1, (1, 8)), (1, (1, 9)), (1, (1, 11)), (1, (1, 13)), (1, (1, 14)), (1, (1, 15)), (1, (2, 3)), (1, (2, 5)), (1, (2, 6)), (1, (2, 10)), (1, (2, 12)), (1, (3, 4)), (1, (3, 6)), (1, (3, 8)), (1, (3, 12)), (1, (3, 13)), (1, (3, 14)), (1, (3, 16)), (1, (4, 5)), (1, (4, 7)), (1, (4, 8)), (1, (4, 9)), (1, (4, 10)), (1, (4, 12)), (1, (4, 13)), (1, (4, 15)), (1, (4, 17)), (1, (5, 6)), (1, (5, 8)), (1, (5, 9)), (1, (5, 10)), (1, (5, 14)), (1, (5, 15)), (1, (5, 17)), (1, (6, 10)), (1, (6, 15)), (1, (6, 16)), (1, (6, 17)), (1, (7, 9)), (1, (7, 11)), (1, (7, 16)), (1, (8, 10)), (1, (8, 11)), (1, (8, 14)), (1, (8, 16)), (1, (9, 12)), (1, (9, 13)), (1, (9, 14)), (1, (9, 15)), (1, (10, 16)), (1, (11, 12)), (1, (11, 14)), (1, (11, 15)), (1, (11, 17)), (1, (12, 14)), (1, (12, 15)), (1, (0,)), (1, (0,)), (1, (0,)), (1, (0,)), (1, (0,)), (1, (0,)), (1, (0,)), (1, (0,)), (1, (1,)), (1, (1,)), (1, (1,)), (1, (1,)), (1, (1,)), (1, (1,)), (1, (1,)), (1, (1,)), (1, (2,)), (1, (2,)), (1, (2,)), (1, (2,)), (1, (2,)), (1, (3,)), (1, (3,)), (1, (3,)), (1, (3,)), (1, (3,)), (1, (3,)), (1, (3,)), (1, (4,)), (1, (4,)), (1, (4,)), (1, (4,)), (1, (4,)), (1, (4,)), (1, (4,)), (1, (4,)), (1, (4,)), (1, (5,)), (1, (5,)), (1, (5,)), (1, (5,)), (1, (5,)), (1, (5,)), (1, (5,)), (1, (6,)), (1, (6,)), (1, (6,)), (1, (6,)), (1, (7,)), (1, (7,)), (1, (7,)), (1, (8,)), (1, (8,)), (1, (8,)), (1, (8,)), (1, (9,)), (1, (9,)), (1, (9,)), (1, (9,)), (1, (10,)), (1, (11,)), (1, (11,)), (1, (11,)), (1, (11,)), (1, (12,)), (1, (12,)), (1, (1,)), (1, (2,)), (1, (6,)), (1, (8,)), (1, (9,)), (1, (13,)), (1, (15,)), (1, (17,)), (1, (3,)), (1, (4,)), (1, (8,)), (1, (9,)), (1, (11,)), (1, (13,)), (1, (14,)), (1, (15,)), (1, (3,)), (1, (5,)), (1, (6,)), (1, (10,)), (1, (12,)), (1, (4,)), (1, (6,)), (1, (8,)), (1, (12,)), (1, (13,)), (1, (14,)), (1, (16,)), (1, (5,)), (1, (7,)), (1, (8,)), (1, (9,)), (1, (10,)), (1, (12,)), (1, (13,)), (1, (15,)), (1, (17,)), (1, (6,)), (1, (8,)), (1, (9,)), (1, (10,)), (1, (14,)), (1, (15,)), (1, (17,)), (1, (10,)), (1, (15,)), (1, (16,)), (1, (17,)), (1, (9,)), (1, (11,)), (1, (16,)), (1, (10,)), (1, (11,)), (1, (14,)), (1, (16,)), (1, (12,)), (1, (13,)), (1, (14,)), (1, (15,)), (1, (16,)), (1, (12,)), (1, (14,)), (1, (15,)), (1, (17,)), (1, (14,)), (1, (15,)), (66, ())]",3,x,[228. 198. 194. ...  -2.  -2.   0.],124,79.82461214065552,1,"[[-1.00697765e+00 -4.22060813e-01 -1.00000000e+00  1.00000000e+00
   5.04602679e-01 -5.53519873e-04]
 [-1.01009328e+00 -4.61199143e-01 -9.99982021e-01  1.00895328e+00
   5.19084542e-01 -2.50594094e-03]
 [-1.00946519e+00 -4.58338804e-01 -9.99252738e-01  1.05108082e+00
   6.40967953e-01 -5.03793254e-02]
 [-1.00932952e+00 -4.66658224e-01 -9.65203437e-01  9.84191011e-01
   8.77056432e-01 -1.18449807e-01]
 [-1.00875780e+00 -4.72484813e-01 -7.84970546e-01  9.24972244e-01
   1.20934564e+00 -1.90317440e-01]
 [-1.00876796e+00 -4.75172399e-01 -7.49746103e-01  9.20199691e-01
   1.24364592e+00 -2.37335874e-01]
 [-1.00756166e+00 -4.70439071e-01 -7.01361514e-01  9.66583775e-01
   1.19462699e+00 -2.88807332e-01]
 [-1.00372415e+00 -4.51934930e-01 -6.68364230e-01  1.06315800e+00
   1.08880825e+00 -4.17241485e-01]
 [-9.93061911e-01 -3.78664275e-01 -7.05368272e-01  1.25688978e+00
   1.18545474e+00 -3.63272442e-01]
 [-9.82672211e-01 -3.34778732e-01 -7.60148036e-01  1.37652126e+00
   1.23996269e+00 -5.31911984e-01]
 [-9.79176063e-01 -3.23603439e-01 -7.60353879e-01  1.35763876e+00
   1.27166465e+00 -5.78397286e-01]
 [-9.72725419e-01 -2.91367102e-01 -7.71423418e-01  1.28948898e+00
   1.25925276e+00 -6.29108756e-01]
 [-9.50922756e-01 -2.27604239e-01 -7.82561329e-01  1.26914036e+00
   1.41275505e+00 -6.92042108e-01]
 [-9.36534096e-01 -1.79706736e-01 -7.59252114e-01  1.29203172e+00
   1.41525839e+00 -7.31957991e-01]
 [-9.25570057e-01 -1.48129896e-01 -7.49629876e-01  1.31208864e+00
   1.43952736e+00 -7.56923493e-01]
 [-9.12106261e-01 -1.11291801e-01 -7.37498199e-01  1.32755045e+00
   1.46565771e+00 -7.80603213e-01]
 [-8.87023076e-01 -7.39404661e-02 -7.06549926e-01  1.33967074e+00
   1.47571629e+00 -7.86875449e-01]
 [-7.63872472e-01  5.39982241e-02 -5.41234058e-01  1.38123557e+00
   1.46336203e+00 -7.63398140e-01]
 [-6.88989871e-01  1.17456048e-01 -4.48612905e-01  1.40397334e+00
   1.44127063e+00 -7.14069494e-01]
 [-5.98237679e-01  1.84506428e-01 -3.64345487e-01  1.42291131e+00
   1.42283948e+00 -6.02267782e-01]
 [-3.69778897e-01  3.30060202e-01 -1.77424978e-01  1.46127637e+00
   1.38647200e+00 -6.80256748e-02]
 [-3.67416886e-01  3.31387838e-01 -1.75441320e-01  1.46175033e+00
   1.38592862e+00 -6.25731263e-02]
 [-3.65288950e-01  2.82670895e-01 -2.22290540e-01  1.43466810e+00
   1.32942058e+00 -1.16459597e-01]
 [-4.12496049e-01  2.06960733e-01 -3.04126312e-01  1.42184277e+00
   1.18629969e+00 -2.98661813e-02]
 [-3.21668095e-01  3.01185167e-01 -3.51045903e-01  1.44718093e+00
   9.82114355e-01 -7.14171554e-02]
 [-2.93838348e-01  3.58262383e-01 -3.89305580e-01  1.49456788e+00
   8.49103296e-01  1.29454666e-02]
 [-2.97241530e-01  3.33227191e-01 -4.71037672e-01  1.50731557e+00
   7.32499516e-01 -3.09347950e-02]
 [-3.00042236e-01  3.16748350e-01 -5.15615100e-01  1.50908394e+00
   6.80032970e-01 -9.99709458e-02]
 [-2.84176556e-01  3.28920036e-01 -5.79077849e-01  1.53075548e+00
   5.77396255e-01 -2.07813884e-01]
 [-2.84715248e-01  3.41615829e-01 -5.47920471e-01  1.53179748e+00
   6.21008670e-01 -2.06850379e-01]
 [-2.85868153e-01  3.35589644e-01 -5.50541289e-01  1.53265048e+00
   6.18807343e-01 -2.06471224e-01]
 [-2.85323852e-01  3.31886809e-01 -5.50903700e-01  1.53739915e+00
   6.17182936e-01 -2.10251698e-01]
 [-2.84493319e-01  3.25473506e-01 -5.45810430e-01  1.54736270e+00
   6.20929376e-01 -2.15642173e-01]
 [-2.83169918e-01  3.15243211e-01 -5.30770658e-01  1.56532378e+00
   6.32939221e-01 -2.22966159e-01]
 [-2.81864030e-01  3.07484578e-01 -5.10605596e-01  1.58121273e+00
   6.46631840e-01 -2.28256159e-01]
 [-2.82096955e-01  3.05382279e-01 -4.98114741e-01  1.58408172e+00
   6.52363861e-01 -2.27899795e-01]
 [-2.83221874e-01  3.04182497e-01 -4.85863133e-01  1.58203730e+00
   6.53947105e-01 -2.26674321e-01]
 [-2.84486874e-01  3.03540081e-01 -4.69780612e-01  1.57618768e+00
   6.48747185e-01 -2.27652999e-01]
 [-2.84312869e-01  3.04348545e-01 -4.49012399e-01  1.56661317e+00
   6.30863533e-01 -2.33529882e-01]
 [-2.80349389e-01  3.08939518e-01 -4.23106898e-01  1.55154544e+00
   5.89970189e-01 -2.47770517e-01]
 [-2.44776649e-01  3.51671373e-01 -2.89715621e-01  1.45589527e+00
   2.99199403e-01 -3.45630331e-01]
 [-2.44411608e-01  3.52162401e-01 -2.88543485e-01  1.45485183e+00
   2.96181888e-01 -3.46600875e-01]
 [-2.32221151e-01  3.72883407e-01 -2.82467940e-01  1.41798376e+00
   1.95998536e-01 -3.75167287e-01]
 [-2.10194723e-01  3.91135908e-01 -3.02050425e-01  1.41363184e+00
   1.27064841e-01 -4.00506116e-01]
 [-2.02219828e-01  3.83158506e-01 -3.19935921e-01  1.44331109e+00
   1.65082018e-01 -4.20241665e-01]
 [-1.88613612e-01  3.82927087e-01 -3.08297400e-01  1.45637993e+00
   1.62109166e-01 -4.42933492e-01]
 [-1.71382574e-01  3.80079645e-01 -2.94367228e-01  1.47793447e+00
   1.52614516e-01 -4.71071784e-01]
 [-1.46802306e-01  3.72687285e-01 -2.80870627e-01  1.51749035e+00
   1.39876198e-01 -5.08396445e-01]
 [-9.73074831e-02  3.60667846e-01 -2.55033130e-01  1.59361107e+00
   1.04310828e-01 -5.75427464e-01]
 [-6.89365930e-02  3.55420935e-01 -2.39384643e-01  1.63364507e+00
   7.77588403e-02 -6.13349229e-01]
 [-3.72258747e-02  3.51051457e-01 -2.20107238e-01  1.67392532e+00
   3.40490981e-02 -6.57138641e-01]
 [-4.17216300e-02  3.52318818e-01 -2.23063678e-01  1.66715737e+00
   2.91307735e-02 -6.44031521e-01]
 [-3.59431213e-02  3.54690672e-01 -2.28585893e-01  1.67364288e+00
  -4.73963700e-03 -6.26125345e-01]
 [-3.50564143e-02  3.58616348e-01 -2.37608085e-01  1.67269816e+00
  -2.08787329e-02 -6.10834807e-01]
 [-3.24012699e-02  3.58586671e-01 -2.34255555e-01  1.67420721e+00
  -2.29190072e-02 -6.19186526e-01]
 [-3.45086624e-02  3.59797790e-01 -2.36242533e-01  1.67009397e+00
  -1.75852323e-02 -6.18732300e-01]
 [-3.57946778e-02  3.75416295e-01 -2.55514521e-01  1.64887416e+00
  -2.30977416e-02 -6.17326635e-01]
 [-3.66649321e-02  4.04324888e-01 -2.88487924e-01  1.61010751e+00
  -3.27935473e-02 -6.21172472e-01]
 [-3.86877109e-02  4.56321329e-01 -3.46010818e-01  1.53868967e+00
  -4.63992500e-02 -6.30639061e-01]
 [-4.44699860e-02  4.98334727e-01 -3.89927999e-01  1.47357811e+00
  -4.33301283e-02 -6.35723145e-01]
 [-5.76349211e-02  5.76438547e-01 -4.70847531e-01  1.34883113e+00
  -3.36424536e-02 -6.38930710e-01]
 [-5.72027660e-02  5.44677682e-01 -4.33106905e-01  1.39075714e+00
  -2.28547636e-02 -6.27740378e-01]
 [-5.73146324e-02  5.47829621e-01 -4.36215399e-01  1.38629185e+00
  -2.50110925e-02 -6.27104089e-01]
 [-5.87758120e-02  5.60641900e-01 -4.49057880e-01  1.36680844e+00
  -2.77518177e-02 -6.24616932e-01]
 [-6.21715797e-02  5.88554033e-01 -4.76380403e-01  1.32400007e+00
  -3.33327689e-02 -6.14604229e-01]
 [-6.20269907e-02  5.90777851e-01 -4.77206684e-01  1.32091688e+00
  -3.45326045e-02 -6.06162533e-01]
 [-6.36937543e-02  6.05741794e-01 -4.90487528e-01  1.29805529e+00
  -3.28717225e-02 -5.89115164e-01]
 [-6.79504159e-02  6.36655299e-01 -5.19550260e-01  1.25031566e+00
  -2.68157376e-02 -5.58117398e-01]
 [-7.98342722e-02  7.04390907e-01 -5.85918870e-01  1.14341681e+00
  -1.28479157e-02 -4.97405688e-01]
 [-8.67369439e-02  7.26280178e-01 -6.07841104e-01  1.10609164e+00
  -5.87982933e-03 -4.66087920e-01]
 [-1.01001336e-01  7.71397567e-01 -6.53336838e-01  1.02892497e+00
   6.87664985e-03 -4.06897629e-01]
 [-1.10245537e-01  7.92027042e-01 -6.74835321e-01  9.90996241e-01
   1.38406051e-02 -3.73515268e-01]
 [-1.14115583e-01  7.76137563e-01 -6.62210829e-01  1.00993120e+00
   1.28089614e-02 -3.76488558e-01]
 [-1.25439977e-01  7.91656170e-01 -6.82873196e-01  9.77323252e-01
   1.49331132e-02 -3.61771653e-01]
 [-1.23933985e-01  7.59111580e-01 -6.56812993e-01  1.02509614e+00
   3.91467568e-03 -4.06475804e-01]
 [-1.25550613e-01  7.64213838e-01 -6.63149779e-01  1.01621254e+00
   3.99735939e-03 -4.09388418e-01]
 [-1.25260751e-01  7.60819004e-01 -6.60025074e-01  1.02116885e+00
   4.22500505e-03 -4.13358751e-01]
 [-1.25236402e-01  7.57970682e-01 -6.57566459e-01  1.02504770e+00
   4.73633052e-03 -4.17049248e-01]
 [-1.25272537e-01  7.57874997e-01 -6.57545469e-01  1.02511296e+00
   4.77576182e-03 -4.17166888e-01]
 [-1.25307371e-01  7.57693595e-01 -6.57503276e-01  1.02525806e+00
   4.80842005e-03 -4.17354701e-01]
 [-1.25336138e-01  7.57297205e-01 -6.57379196e-01  1.02561312e+00
   4.82978026e-03 -4.17725999e-01]
 [-1.25328943e-01  7.56619117e-01 -6.57114378e-01  1.02624542e+00
   4.80740328e-03 -4.18295788e-01]
 [-1.25295925e-01  7.56439242e-01 -6.56999099e-01  1.02640162e+00
   4.76986271e-03 -4.18387440e-01]
 [-1.25237001e-01  7.56192692e-01 -6.56786753e-01  1.02656119e+00
   4.70756593e-03 -4.18441325e-01]
 [-1.25157777e-01  7.55770979e-01 -6.56377194e-01  1.02672869e+00
   4.62853540e-03 -4.18470206e-01]
 [-1.25073940e-01  7.55061718e-01 -6.55666540e-01  1.02688963e+00
   4.55155330e-03 -4.18485039e-01]
 [-1.24984677e-01  7.53864867e-01 -6.54461908e-01  1.02705771e+00
   4.47906423e-03 -4.18496544e-01]
 [-1.24877771e-01  7.51754013e-01 -6.52337286e-01  1.02726051e+00
   4.40623111e-03 -4.18509640e-01]
 [-1.24735096e-01  7.47892552e-01 -6.48452239e-01  1.02753532e+00
   4.33061849e-03 -4.18527725e-01]
 [-1.24527428e-01  7.40663507e-01 -6.41181210e-01  1.02794283e+00
   4.25482932e-03 -4.18555971e-01]
 [-1.22897140e-01  6.72096605e-01 -5.72225548e-01  1.03121348e+00
   3.93267943e-03 -4.18806587e-01]
 [-1.20267107e-01  5.49026518e-01 -4.48365507e-01  1.03694677e+00
   4.17994924e-03 -4.19608930e-01]
 [-1.18870015e-01  4.84853157e-01 -3.83699396e-01  1.04016930e+00
   4.54619007e-03 -4.20234931e-01]
 [-1.17795437e-01  4.34570397e-01 -3.32737254e-01  1.04292731e+00
   5.29064588e-03 -4.21286051e-01]
 [-1.17211897e-01  3.98708273e-01 -2.96097808e-01  1.04479205e+00
   6.32156735e-03 -4.22629511e-01]
 [-1.17047089e-01  3.68642354e-01 -2.64998604e-01  1.04577448e+00
   7.93591135e-03 -4.24290039e-01]
 [-1.17493993e-01  3.43712535e-01 -2.38535865e-01  1.04525991e+00
   1.07474679e-02 -4.26363531e-01]
 [-1.18996838e-01  3.29451469e-01 -2.21805942e-01  1.04203792e+00
   1.59967732e-02 -4.29145940e-01]
 [-1.22221647e-01  3.34569764e-01 -2.22577990e-01  1.03587135e+00
   2.65496951e-02 -4.34969396e-01]
 [-1.27652124e-01  3.11419249e-01 -1.90022306e-01  1.04228029e+00
   5.25277468e-02 -4.64600341e-01]
 [-1.28686565e-01  2.85947619e-01 -1.60375218e-01  1.04769714e+00
   6.52389267e-02 -4.80403432e-01]
 [-1.30483314e-01  2.82714396e-01 -1.50146618e-01  1.05069058e+00
   8.78397670e-02 -5.02966079e-01]
 [-1.31147709e-01  2.57472791e-01 -1.19446456e-01  1.05952114e+00
   1.12876923e-01 -5.32833877e-01]
 [-1.31721969e-01  2.49245188e-01 -1.05830020e-01  1.06668127e+00
   1.47407495e-01 -5.68818594e-01]
 [-1.32348845e-01  2.36300637e-01 -9.10918354e-02  1.07239452e+00
   1.93379904e-01 -6.15028846e-01]
 [-1.32621441e-01  2.28419242e-01 -8.27140185e-02  1.07548779e+00
   2.07798696e-01 -6.31281549e-01]
 [-1.33102373e-01  2.19352955e-01 -7.45653921e-02  1.08205275e+00
   2.32440349e-01 -6.61521757e-01]
 [-1.34494782e-01  2.07133092e-01 -6.44854774e-02  1.08484494e+00
   2.74656735e-01 -7.05961729e-01]
 [-1.36306303e-01  1.97547350e-01 -5.90374759e-02  1.09484558e+00
   3.31004637e-01 -7.72843532e-01]
 [-1.37836643e-01  1.91619085e-01 -5.33163812e-02  1.09331038e+00
   3.64037697e-01 -8.03249336e-01]
 [-1.40689014e-01  1.87480120e-01 -4.90122333e-02  1.08060393e+00
   4.11864667e-01 -8.36532907e-01]
 [-1.41850023e-01  1.86225233e-01 -4.80710568e-02  1.08595776e+00
   4.41841658e-01 -8.70101074e-01]
 [-1.42454782e-01  1.85993063e-01 -4.93801612e-02  1.08805058e+00
   4.60184126e-01 -8.89667027e-01]
 [-1.42746715e-01  1.84299523e-01 -4.84437764e-02  1.08890705e+00
   4.69424254e-01 -8.99558606e-01]
 [-1.43523077e-01  1.79836362e-01 -4.60650438e-02  1.08983594e+00
   4.96155488e-01 -9.26691410e-01]
 [-1.43364046e-01  1.78627940e-01 -4.55255332e-02  1.08926612e+00
   4.99040030e-01 -9.29275455e-01]
 [-1.43223045e-01  1.78491540e-01 -4.54635241e-02  1.08919093e+00
   4.99729570e-01 -9.29935581e-01]
 [-1.43196785e-01  1.78332306e-01 -4.53485472e-02  1.08915365e+00
   5.02287455e-01 -9.32344140e-01]
 [-1.43212611e-01  1.78381393e-01 -4.53706286e-02  1.08907960e+00
   5.02524422e-01 -9.32461358e-01]
 [-1.43240840e-01  1.78352548e-01 -4.53643180e-02  1.08908040e+00
   5.02910673e-01 -9.32821172e-01]
 [-1.43248520e-01  1.78337973e-01 -4.53639796e-02  1.08908800e+00
   5.02961562e-01 -9.32882498e-01]
 [-1.43249433e-01  1.78333866e-01 -4.53635436e-02  1.08908935e+00
   5.02967036e-01 -9.32893130e-01]
 [-1.43249402e-01  1.78333595e-01 -4.53634467e-02  1.08908867e+00
   5.02966845e-01 -9.32893474e-01]
 [-1.43249386e-01  1.78333694e-01 -4.53634336e-02  1.08908834e+00
   5.02966811e-01 -9.32893316e-01]]","[3.57434575e-05 3.65172656e-05 3.25307011e-05 1.55846356e-05
 1.41926389e-05 1.34439246e-05 2.15845798e-05 1.27854285e-05
 4.69893163e-05 2.87765257e-05 2.17036319e-05 1.70491077e-05
 3.66825023e-05 2.28611573e-05 2.18978208e-05 2.08348916e-05
 2.24389520e-05 1.81427686e-05 1.83564213e-05 3.75358985e-05
 4.80403051e-05 4.68633295e-05 2.47831500e-04 4.03611711e-04
 7.58975311e-04 1.23888330e-04 4.04005997e-04 1.30286591e-03
 4.63639058e-03 3.94663114e-03 4.10258467e-03 4.30530042e-03
 4.53161896e-03 4.79023607e-03 4.91100150e-03 4.81769553e-03
 4.70130622e-03 4.69009932e-03 4.93815579e-03 5.55645341e-03
 1.09199009e-03 1.03869872e-03 1.29253257e-04 1.61954805e-05
 3.62140913e-05 2.60323603e-05 1.68155717e-05 1.15469936e-05
 4.92107388e-06 1.21896075e-05 6.44161378e-05 5.64701817e-05
 9.75586405e-05 1.25752371e-04 1.25202344e-04 1.16160024e-04
 1.22487694e-04 1.43485532e-04 2.10421785e-04 2.15291661e-04
 2.36532609e-04 1.35933687e-04 1.45494262e-04 1.66721858e-04
 2.22901064e-04 2.29405395e-04 2.46902885e-04 2.84982560e-04
 4.30068947e-04 4.69841232e-04 5.56783115e-04 5.48745403e-04
 4.38144070e-04 4.39508479e-04 4.00034545e-04 4.29906358e-04
 4.17672893e-04 4.06157664e-04 4.05804933e-04 4.05521056e-04
 4.05269535e-04 4.05276825e-04 4.05519523e-04 4.05945216e-04
 4.06492266e-04 4.07025823e-04 4.07527808e-04 4.08033196e-04
 4.08563327e-04 4.09113896e-04 4.12419089e-04 4.17609340e-04
 4.22349107e-04 4.25933176e-04 4.28134603e-04 4.30191838e-04
 4.33159498e-04 4.37973877e-04 4.40584810e-04 4.20516252e-04
 4.21697081e-04 4.42884556e-04 4.45562836e-04 4.92693851e-04
 5.95089656e-04 5.83778695e-04 5.96286449e-04 6.47470672e-04
 7.47400330e-04 7.37518995e-04 8.26549818e-04 8.30851230e-04
 9.15135864e-04 9.04652346e-04 8.87234255e-04 8.90982721e-04
 8.95211135e-04 8.98237437e-04 8.99574281e-04 8.99773609e-04
 8.99783023e-04 8.99787625e-04 8.99792966e-04 8.99794635e-04]",0.32552184659286215
